num_packets_up,num_packet_down,total_bytes_up,min_pkt_size_up,max_pkt_size_up,mean_pkt_size_up,std_pkt_size_up,total_bytes_down,min_pkt_size_down,max_pkt_size_down,mean_pkt_size_down,std_pkt_size_down,min_iat_up,max_iat_up,mean_iat_up,std_iat_up,min_iat_dowj,max_iat_down,mean_iat_down,std_iat_down,website
240,244,36899.0,40.0,1550.0,153.74583333333334,294.25642402299485,470778.0,40.0,21940.0,1929.4180327868853,4160.631949546989,6e-06,9.035681,0.0785518870292887,0.735893191027193,1.0000000000000002e-06,9.036138000000001,0.0772355596707819,0.7299529251061272,abc.net.au
785,712,196443.0,40.0,7340.0,250.24585987261148,489.7273392120768,1501160.0,40.0,64280.0,2108.370786516854,6287.754890814793,0.0,7.133358,0.024767161989795918,0.29345805145240206,1.0000000000000002e-06,7.133349000000001,0.027307160337552747,0.3515815605847378,dailymail.co.uk
761,692,192567.0,40.0,4420.0,253.04467805519053,477.6548997596516,1107911.0,40.0,49986.0,1601.0274566473988,4519.452179268215,4.000000000000001e-06,5.43398,0.024979473684210527,0.23454371629534312,0.0,5.434107,0.027470204052098414,0.2882525734044692,dailymail.co.uk
3062,2909,841296.0,40.0,5359.0,274.7537557152188,490.7284374522649,5119602.0,40.0,64280.0,1759.9181849432796,6626.0415010809265,1.0000000000000002e-06,0.35870100000000005,0.006187346292061418,0.021441445619376276,0.0,0.455739,0.006506686382393398,0.026507927550119822,finance.yahoo.com
298,287,37650.0,40.0,1030.0,126.34228187919463,165.47254125662968,572067.0,40.0,29240.0,1993.2648083623694,4811.865494589698,1.0000000000000002e-06,9.252201000000001,0.06329715824915824,0.6774028929639917,0.0,9.252549,0.06571708391608393,0.6903539824139904,msn.com
248,231,29658.0,40.0,1260.0,119.58870967741936,147.7303875388436,297573.0,40.0,26320.0,1288.1948051948052,3918.7787661984285,5e-06,16.972072,0.07823811740890689,1.0802676432240428,0.0,16.972412000000002,0.08399097826086957,1.1195496548278927,nypost.com
258,226,33362.0,40.0,1026.0,129.31007751937983,183.9821425292242,350311.0,40.0,23400.0,1550.0486725663716,3653.939560690079,1.0000000000000002e-06,7.055351000000001,0.07536847081712063,0.5994428278587518,1.0000000000000002e-06,7.052376000000001,0.08357916444444446,0.6409260090143601,cnn.com
658,1027,986494.0,40.0,32160.0,1499.2310030395138,4313.4414885001825,1117354.0,40.0,36540.0,1087.9785783836417,3891.8534525129494,0.0,5.357713,0.027948284627092847,0.2305932468615442,0.0,6.197115,0.017891291423001953,0.2700498961111354,news.google.com
267,251,46074.0,40.0,1385.0,172.56179775280899,299.0297199649557,309701.0,40.0,21940.0,1233.8685258964144,3427.7401550650566,8.000000000000001e-06,9.098204,0.07308913909774438,0.649374347710006,1.0000000000000002e-06,17.596116000000002,0.07774870000000002,1.1125556914547783,cnn.com
881,892,155836.0,40.0,3134.0,176.88535754824065,362.7705157113046,1086990.0,40.0,32160.0,1218.5986547085201,3588.779467062314,1.0000000000000002e-06,5.651156,0.01860234659090909,0.2069866783970626,0.0,5.652983000000001,0.01836976992143659,0.2059321279523798,finance.yahoo.com
3218,2929,789870.0,40.0,16100.0,245.45369794903667,523.0195458317379,1574388.0,40.0,20312.0,537.5172413793103,1417.9512992635177,0.0,0.605583,0.00560942897109108,0.022464160154419623,0.0,1.321328,0.006162273565573771,0.03948910872148563,ndtv.com
333,312,50024.0,40.0,1469.0,150.22222222222223,227.80290013938435,497808.0,40.0,29240.0,1595.5384615384614,3831.8253563043454,1e-05,1.4292580000000001,0.015501927710843376,0.08449684791071631,1.0000000000000002e-06,1.431767,0.016530334405144693,0.087885448885893,news.yahoo.com
269,231,45363.0,40.0,1385.0,168.635687732342,298.9381100612744,434871.0,40.0,29240.0,1882.5584415584415,4516.901162138293,9e-06,6.8348510000000005,0.06645698880597017,0.4841648295834479,1.0000000000000002e-06,0.570862,0.010449795652173912,0.04890449572378148,news18.com
577,526,133293.0,40.0,1884.0,231.0103986135182,394.22657652888034,706902.0,40.0,33620.0,1343.9201520912547,4100.96304151816,5e-06,7.204204000000001,0.032754855902777776,0.3354378415541746,0.0,15.952343,0.035929748571428555,0.6961473501198869,nytimes.com
499,431,113231.0,40.0,1385.0,226.91583166332666,389.3088625909087,535242.0,40.0,16477.0,1241.860788863109,2880.295916502626,0.0,5.27942,0.039016445783132535,0.33218409719652703,0.0,8.60098,0.045179500000000004,0.5015592271443383,express.co.uk
233,232,36881.0,40.0,1618.0,158.28755364806867,312.39702947604206,445225.0,40.0,24860.0,1919.073275862069,4279.052973955191,4.000000000000001e-06,8.406982000000001,0.07357230172413794,0.6460225609890646,1.0000000000000002e-06,8.408385,0.0738779696969697,0.6475451841291506,abc.net.au
1027,1011,233670.0,40.0,7340.0,227.5267770204479,532.7280940925762,1123747.0,40.0,21940.0,1111.5202769535115,2933.42622375815,1.0000000000000002e-06,0.58599,0.017394976608187136,0.060961175975369285,0.0,0.6986330000000001,0.017666269306930694,0.0650124438978463,timesofindia.com
995,961,246819.0,40.0,5880.0,248.05929648241207,544.0699607908133,1013238.0,40.0,21940.0,1054.3579604578565,2787.0025977856876,1.0000000000000002e-06,0.508443,0.019620735412474853,0.06375513525149144,0.0,0.506954,0.020294768750000004,0.06748392215676823,timesofindia.com
549,516,110376.0,40.0,2960.0,201.04918032786884,369.97781466367013,588823.0,40.0,17560.0,1141.1298449612402,2567.8109464861222,5e-06,5.367428,0.032696726277372266,0.2753082950698121,1.0000000000000002e-06,5.367412000000001,0.034783704854368935,0.33773829453437265,abc.net.au
645,646,199427.0,40.0,16071.0,309.1891472868217,1211.0507660525918,757808.0,40.0,40144.0,1173.077399380805,3153.8081000569046,0.0,7.598455,0.03002924534161491,0.3256526788283154,0.0,7.598468,0.029978330232558137,0.3760391557375653,indiatimes.com
503,431,116587.0,40.0,2900.0,231.78330019880715,405.478541195417,446159.0,40.0,16477.0,1035.1716937354988,2604.3726938731793,2.0000000000000003e-06,4.804250000000001,0.03675058565737052,0.2894323191432884,1.0000000000000002e-06,8.983813000000001,0.042894846511627914,0.5000032710260507,express.co.uk
842,845,114718.0,40.0,1385.0,136.24465558194774,207.05080342110426,2675058.0,40.0,64280.0,3165.7491124260355,9213.215332939095,4.000000000000001e-06,4.791276,0.022359174791914387,0.22332418006741345,0.0,4.814423000000001,0.022274475118483416,0.27361905874511533,foxnews.com
602,544,150233.0,40.0,6178.0,249.5564784053156,473.6921579802685,832418.0,40.0,21940.0,1530.1801470588234,3568.9301279884044,0.0,4.534023,0.031326590682196336,0.24635525042157214,0.0,8.002784,0.034667988950276236,0.41327086645289535,news18.com
903,910,170923.0,40.0,3134.0,189.28349944629014,378.0701571236141,1096606.0,40.0,42032.0,1205.0615384615385,4162.491784159406,5e-06,1.162171,0.02168409977827051,0.09061202517650264,0.0,1.162169,0.021491122112211228,0.09222425305186896,finance.yahoo.com
731,667,125816.0,40.0,1834.0,172.11491108071135,308.33383071099536,662894.0,40.0,30433.0,993.8440779610195,2748.211401909567,7.000000000000001e-06,4.721779000000001,0.024678475342465755,0.22948348830925006,1.0000000000000002e-06,8.142175,0.027045175675675683,0.3470107395417799,ndtv.com
605,1010,985553.0,40.0,29405.0,1629.013223140496,4488.480276427405,1237088.0,40.0,48220.0,1224.839603960396,4350.094161405929,5e-06,6.160273,0.03217490066225166,0.2716501219231625,0.0,7.97766,0.019256768087215066,0.3311581552006871,news.google.com
2854,2690,802558.0,40.0,4819.0,281.20462508759636,492.359406290596,2333004.0,40.0,21310.0,867.2877323420074,2112.419156895696,1.0000000000000002e-06,0.5844250000000001,0.00603665825446898,0.0248480563308559,0.0,0.584427,0.006403653774637412,0.03225669124025042,finance.yahoo.com
448,413,74825.0,40.0,1385.0,167.02008928571428,309.86108895778426,1174927.0,40.0,64280.0,2844.859564164649,7382.5727373963855,6e-06,6.477578,0.03979214093959731,0.36927260013194996,1.0000000000000002e-06,9.849024,0.04316203155339806,0.5358314704526342,dailymail.co.uk
923,879,241422.0,40.0,4420.0,261.56229685807153,547.7357961201137,894981.0,40.0,20480.0,1018.1808873720137,2682.665226138749,0.0,0.46833,0.02108507809110629,0.0673047949629743,0.0,0.466895,0.02213752277904328,0.07237321245944638,timesofindia.com
637,604,105143.0,40.0,1385.0,165.0596546310832,284.2391027021299,587798.0,40.0,20480.0,973.1754966887418,2599.0767174925522,0.0,5.519519000000001,0.02839818396226415,0.24605243736179708,0.0,5.520351000000001,0.02994166500829188,0.2825089295814436,cnn.com
743,687,125755.0,40.0,1707.0,169.25302826379541,305.1291769015418,605324.0,40.0,50228.0,881.1120815138282,2911.8788271056114,5e-06,6.625367000000001,0.02527767385444744,0.2687515967525815,1.0000000000000002e-06,6.626463,0.02733787900874636,0.31973961639987636,ndtv.com
782,1130,1066973.0,40.0,19020.0,1364.4156010230179,3362.321616900996,1242603.0,40.0,39460.0,1099.6486725663717,3662.7430378251233,4.000000000000001e-06,6.557353,0.024758796414852752,0.24998966186516036,0.0,7.200764,0.017124991142604074,0.2840111335598988,news.google.com
522,517,90980.0,40.0,2960.0,174.2911877394636,403.38211177341327,802817.0,40.0,43252.0,1552.8375241779497,4434.784619004772,5e-06,4.844209,0.03640700575815739,0.3382335335442664,1.0000000000000002e-06,4.845368000000001,0.03675437209302326,0.3399446771692163,msn.com
342,318,52699.0,40.0,1385.0,154.0906432748538,273.11980651327525,411907.0,40.0,21940.0,1295.3050314465409,3454.065716356358,1.0000000000000002e-06,9.038006000000001,0.05695300000000002,0.5695095811086941,1.0000000000000002e-06,17.080378,0.0612551167192429,0.9592133286604018,cnn.com
1004,1036,124163.0,40.0,1385.0,123.66832669322709,193.07290620761498,5122765.0,40.0,64280.0,4944.753861003861,11025.515169982382,4.000000000000001e-06,3.8789930000000004,0.01858735294117647,0.1800320792470637,0.0,4.197239000000001,0.018009942995169084,0.21890424507176356,foxnews.com
331,319,55672.0,40.0,1385.0,168.19335347432025,269.41700034871957,456144.0,40.0,40920.0,1429.9184952978057,4198.1964066498595,6e-06,8.227609000000001,0.05834570606060607,0.5428037012939249,1.0000000000000002e-06,16.484868000000002,0.06053256289308177,0.9248359495772166,theguardian.com
569,551,116201.0,40.0,4249.0,204.21968365553602,454.32553620868396,834393.0,40.0,38619.0,1514.3248638838475,4362.245308605809,1.0000000000000002e-06,2.6434800000000003,0.03245616549295775,0.20529677631887314,0.0,4.360013,0.03351341636363637,0.2813257115744878,cnbc.com
1168,1032,450579.0,40.0,16071.0,385.7696917808219,987.4776376573068,843457.0,40.0,29020.0,817.3032945736434,2424.481301044864,1.0000000000000002e-06,5.580211,0.016664826906598113,0.17914785313422327,0.0,5.5800030000000005,0.018860937924345296,0.25127091774739374,indiatimes.com
1185,1027,449262.0,40.0,13180.0,379.1240506329114,892.5857843381202,884342.0,40.0,38375.0,861.0925024342746,2765.3831353353453,0.0,5.746817,0.016389283783783785,0.18122545439904653,0.0,5.746938,0.018907658869395716,0.2591833414149738,indiatimes.com
544,507,113694.0,40.0,2960.0,208.99632352941177,389.1438257425274,590362.0,40.0,23400.0,1164.4220907297831,2953.0141524099017,0.0,5.964588,0.034909022099447524,0.3130642520291918,1.0000000000000002e-06,7.472359000000001,0.037455444664031626,0.4275673118223377,abc.net.au
473,461,82693.0,40.0,1573.0,174.82663847780128,280.5794767324659,748428.0,40.0,48752.0,1623.4880694143167,4998.162025485921,4.000000000000001e-06,3.945504,0.03736509745762712,0.27149227363879364,0.0,4.844545,0.038336086956521735,0.3133962906299068,theguardian.com
637,600,100833.0,40.0,1385.0,158.29356357927787,277.8922184383187,867555.0,40.0,35080.0,1445.925,4076.271204699884,5e-06,6.137790000000001,0.03003691194968554,0.2854753575810308,0.0,6.138002,0.031886068447412354,0.36231800318851864,bbc.co.uk
525,553,173629.0,40.0,16071.0,330.72190476190474,1303.1744004296954,658235.0,40.0,37384.0,1190.2983725135623,3415.848829770069,0.0,7.392854000000001,0.03524181488549619,0.3847749999097237,0.0,15.616088000000001,0.0334484365942029,0.6653027801416647,indiatimes.com
1378,1167,381800.0,40.0,2877.0,277.06821480406387,449.49814312607526,810907.0,40.0,19020.0,694.8646101113967,1836.1576175277391,0.0,4.076763000000001,0.014084136528685547,0.13867779524797366,0.0,4.077196,0.016627396226415094,0.184690142934622,express.co.uk
597,564,126058.0,40.0,1810.0,211.15242881072027,362.1651082761121,927885.0,40.0,64280.0,1645.186170212766,5662.549551216839,8.000000000000001e-06,8.159951000000001,0.032590177852348995,0.37425359416566456,1.0000000000000002e-06,16.339642,0.03449380639431617,0.6885784654454724,nytimes.com
1094,1004,212890.0,40.0,1520.0,194.59780621572213,340.55887955460844,1071124.0,40.0,26320.0,1066.8565737051792,2934.684068447881,0.0,4.8109530000000005,0.016625018298261664,0.17635546269547847,0.0,4.810974,0.018114525423728812,0.22502567854340594,bbc.co.uk
425,411,67843.0,40.0,1385.0,159.6305882352941,241.43351853765856,695628.0,40.0,41916.0,1692.5255474452554,5048.0907466626295,1e-05,8.020969000000001,0.04479521933962264,0.4717598346148406,0.0,16.429792000000003,0.04630546097560976,0.8115847728486588,theguardian.com
655,613,103336.0,40.0,1385.0,157.7648854961832,277.5229163537269,762297.0,40.0,24860.0,1243.5513866231647,3206.8922721459194,5e-06,5.189501,0.027974483180428132,0.2603250573328932,1.0000000000000002e-06,5.429736,0.02988745424836602,0.3460140070788308,bbc.co.uk
261,255,42720.0,40.0,2960.0,163.67816091954023,379.0259427163125,304018.0,40.0,5832.0,1192.2274509803922,1301.6316876999342,7.000000000000001e-06,8.280140000000001,0.07580923846153846,0.6168276577305621,1.0000000000000002e-06,15.752708,0.0776021023622047,0.9907886686141356,cnbc.com
1244,1048,448181.0,40.0,7340.0,360.274115755627,613.78193087592,1297773.0,40.0,32160.0,1238.3330152671756,3697.165941479033,0.0,3.622787,0.013919091713596139,0.11574863066266244,0.0,10.683021,0.01652284431709647,0.3333872296351279,nytimes.com
577,562,193224.0,40.0,10260.0,334.87694974003466,1078.2339584743872,733284.0,40.0,34623.0,1304.7758007117438,3397.6850050431913,7.000000000000001e-06,8.216831,0.033662421875,0.3664638925162537,0.0,8.448014,0.0345568449197861,0.4051308700951537,indiatimes.com
278,266,33136.0,40.0,1025.0,119.19424460431655,160.8213744481473,471678.0,40.0,22839.0,1773.2255639097743,4458.271472500731,5e-06,16.448691,0.06788267870036102,0.9882242822924253,1.0000000000000002e-06,16.447176000000002,0.07093707169811322,1.0102522716001692,cnn.com
544,961,992071.0,40.0,32160.0,1823.6599264705883,4776.717086211625,641814.0,40.0,27492.0,667.8605619146722,2504.155870605256,4.000000000000001e-06,4.073423,0.03086402946593002,0.21569741878532592,0.0,7.742135,0.017449301041666667,0.28385051117041143,news.google.com
325,290,66486.0,40.0,1385.0,204.5723076923077,355.8399190594013,297344.0,40.0,21940.0,1025.3241379310346,3095.207295007771,0.0,7.921056,0.06255028703703702,0.5215447661932043,0.0,14.145615000000001,0.0701308339100346,0.8426070876157968,cnn.com
223,198,31271.0,40.0,1226.0,140.22869955156952,192.59589089760863,489652.0,40.0,32160.0,2472.989898989899,5104.249326562596,9e-06,10.394457000000001,0.08469324324324325,0.7758740652463135,1.0000000000000002e-06,0.18530200000000002,0.007576294416243656,0.023893477141744793,msn.com
1155,1198,130079.0,40.0,1385.0,112.62251082251082,184.63267532080192,5564192.0,40.0,65156.0,4644.567612687813,8788.85244670834,6e-06,2.9497090000000004,0.014705430675909879,0.13502768154358075,1.0000000000000002e-06,4.4001660000000005,0.014174407685881373,0.17513781495609737,foxnews.com
278,258,47725.0,40.0,1385.0,171.6726618705036,297.30142001036813,478005.0,40.0,30700.0,1852.7325581395348,4814.798782638959,8.000000000000001e-06,9.235204000000001,0.0696162310469314,0.6435694184005127,1.0000000000000002e-06,17.652766,0.07500651750972762,1.100893287525894,nypost.com
594,602,88884.0,40.0,1385.0,149.63636363636363,282.37157374088906,4983162.0,40.0,64280.0,8277.677740863788,15439.469148683436,5e-06,3.9432810000000003,0.029378094435075882,0.27207314790702586,0.0,3.9452420000000004,0.02898198003327787,0.2821706809275247,dailymail.co.uk
1348,1382,173321.0,40.0,3096.0,128.57640949554897,292.14427684419064,3919838.0,40.0,46760.0,2836.3516642547033,5189.14966707106,2.0000000000000003e-06,0.850751,0.01282380400890869,0.047436223023379694,0.0,0.850751,0.012506036929761042,0.04687120620301388,finance.yahoo.com
375,329,66121.0,40.0,1385.0,176.32266666666666,329.1662046144008,778758.0,40.0,39460.0,2367.045592705167,5464.141404982734,7.000000000000001e-06,7.757506,0.04877361229946524,0.4894899565140215,1.0000000000000002e-06,16.029389000000002,0.05559789329268294,0.8849828725930449,dailymail.co.uk
2349,2104,578434.0,40.0,4420.0,246.2469135802469,432.32736940878067,1870752.0,40.0,12283.0,889.1406844106464,1343.8225858898918,0.0,1.7480920000000002,0.007882460391822829,0.04604923261557928,0.0,2.326407,0.00879307370423205,0.0701064546320245,news18.com
3238,2980,762246.0,40.0,8800.0,235.40642371834466,454.08578377412397,1730884.0,40.0,32160.0,580.8335570469799,1723.547389652733,1.0000000000000002e-06,0.43787400000000004,0.005436033055298116,0.02227377324597107,0.0,1.048856,0.005905939912722391,0.03467882758126486,ndtv.com
524,454,115168.0,40.0,1385.0,219.78625954198472,381.02242462993837,608192.0,40.0,24860.0,1339.6299559471365,3208.6281189647816,2.0000000000000003e-06,4.419296,0.03526376673040153,0.26684315103578005,0.0,8.832171,0.04070655187637969,0.4805321252731601,express.co.uk
1986,1808,621602.0,40.0,11157.0,312.99194360523666,631.836398280432,1550502.0,40.0,26320.0,857.5785398230089,2494.8125005207266,0.0,0.6312730000000001,0.009833483627204029,0.03592024494104763,0.0,0.8059710000000001,0.01080057221914776,0.04406316435414634,timesofindia.com
245,246,38517.0,40.0,1618.0,157.21224489795918,304.57255026354244,695776.0,40.0,42380.0,2828.357723577236,6155.1199986712,5e-06,5.179512,0.07011302049180328,0.5183231498362468,1.0000000000000002e-06,5.178863000000001,0.0698109142857143,0.5173482516366008,abc.net.au
532,543,189747.0,40.0,17560.0,356.6672932330827,1381.8256395570654,655609.0,40.0,38680.0,1207.3830570902394,3553.706109303233,1.0000000000000002e-06,8.159166,0.03648856308851225,0.40505552344766926,0.0,8.352407000000001,0.03574269372693727,0.4976207867286849,indiatimes.com
410,370,72746.0,40.0,1385.0,177.42926829268293,325.3601519564525,761216.0,40.0,43450.0,2057.3405405405406,5166.5418109991015,5e-06,4.2904040000000006,0.03699324694376529,0.30140363764676287,1.0000000000000002e-06,7.483274000000001,0.04099427371273713,0.45064547238172764,dailymail.co.uk
2557,2497,691823.0,40.0,4802.0,270.5604223699648,475.14561556609556,3171827.0,40.0,64280.0,1270.2551061273527,5148.940898164926,0.0,0.7471260000000001,0.007141525430359937,0.032217712917896865,0.0,0.859882,0.007308955528846153,0.040677114141002016,finance.yahoo.com
227,221,27486.0,40.0,1093.0,121.08370044052863,172.55879349087056,482753.0,40.0,36619.0,2184.402714932127,5116.278395811466,4.000000000000001e-06,15.722258000000002,0.07952213274336283,1.0462389847707139,0.0,15.722581000000002,0.08166989545454546,1.0604531694745223,msn.com
700,668,107384.0,40.0,1385.0,153.40571428571428,269.3032146605898,1014657.0,40.0,42380.0,1518.947604790419,4135.420357954045,1.0000000000000002e-06,5.506119,0.026500377682403434,0.26568639333266725,0.0,5.819335000000001,0.02776488455772114,0.34161522049647175,bbc.co.uk
1558,1462,397809.0,40.0,7340.0,255.33311938382542,500.42417467509995,1253240.0,40.0,35080.0,857.2093023255813,2677.4910868497427,5e-06,2.596085,0.012361558124598588,0.08087705128612856,0.0,2.5966940000000003,0.013171718685831623,0.1015725823372889,news.yahoo.com
667,613,148130.0,40.0,6229.0,222.0839580209895,441.635788990933,1225424.0,40.0,33738.0,1999.0603588907015,4234.112443120916,5e-06,4.536442,0.028166584084084085,0.2513466565198689,1.0000000000000002e-06,9.267036000000001,0.030643774509803923,0.40736395179021706,news18.com
584,543,99392.0,40.0,1385.0,170.1917808219178,292.1968324366591,523279.0,40.0,20480.0,963.6813996316758,2589.6483177019686,4.000000000000001e-06,6.8167480000000005,0.0331852487135506,0.31053861534009236,0.0,6.818063,0.03569222509225092,0.355184566928661,cnn.com
276,257,46145.0,40.0,1385.0,167.19202898550725,290.1556875037561,439778.0,40.0,23400.0,1711.1984435797665,4025.5153381660425,5e-06,6.786753,0.06225859272727273,0.5244343218508093,1.0000000000000002e-06,15.189392000000002,0.06686186718750001,0.9491035075108893,cnn.com
1348,1194,447013.0,40.0,7340.0,331.6120178041543,606.965853409507,966797.0,40.0,19280.0,809.712730318258,1931.7794754359056,6e-06,3.6686470000000004,0.013667631774313292,0.11322472127733804,0.0,3.668692,0.015428610226320201,0.16886809914393158,nytimes.com
1457,1292,409757.0,40.0,5880.0,281.2333562113933,510.8367762710459,670702.0,40.0,19020.0,519.1191950464396,1495.7620280815493,6e-06,2.004001,0.01072054258241758,0.08460375244129144,1.0000000000000002e-06,3.3214680000000003,0.012087992254066617,0.12314600172624215,nypost.com
945,950,172810.0,40.0,3134.0,182.86772486772486,367.8382544345173,3204031.0,40.0,64280.0,3372.664210526316,10045.638054913685,5e-06,3.084607,0.018713518008474577,0.16962410492732535,0.0,5.9540630000000005,0.018607844046364598,0.2175596992839581,finance.yahoo.com
880,890,165292.0,40.0,3134.0,187.8318181818182,382.22049445473004,2776855.0,40.0,64280.0,3120.061797752809,9682.055589387863,0.0,3.5554340000000004,0.021515772468714448,0.17147960016876437,0.0,4.804901,0.02126989763779528,0.20342864158229454,finance.yahoo.com
446,407,73881.0,40.0,1385.0,165.652466367713,307.5882521838957,1064328.0,40.0,46760.0,2615.056511056511,6433.033165515416,5e-06,8.413729,0.042951822471910116,0.46582806483792044,1.0000000000000002e-06,16.755608000000002,0.04706824630541872,0.8315632587659821,dailymail.co.uk
430,419,52590.0,40.0,1385.0,122.30232558139535,183.653511670459,917819.0,40.0,29867.0,2190.4988066825777,4464.014801736011,1e-05,15.533876000000001,0.04620983449883449,0.7511007334312495,0.0,15.533641000000001,0.047417002392344504,0.7612402465733141,news18.com
830,822,114304.0,40.0,1385.0,137.7156626506024,213.18996805797772,2557695.0,40.0,55871.0,3111.5510948905107,7015.07408709609,5e-06,7.126983,0.02340859831121834,0.27804990457479867,0.0,8.984982,0.0236313227771011,0.3565097864090633,foxnews.com
596,898,887999.0,40.0,17560.0,1489.9312080536913,3288.3340386708837,683080.0,40.0,30354.0,760.6681514476614,2867.1975011694817,5e-06,6.983393,0.031595668907563025,0.31570069444112575,0.0,7.271782000000001,0.020951207357859537,0.33804525533130003,news.google.com
731,666,128483.0,40.0,2001.0,175.76333789329686,312.6606021447229,570950.0,40.0,33329.0,857.2822822822823,2444.9169418464335,1.0000000000000002e-06,6.733847000000001,0.02543464246575343,0.28894289867118583,0.0,10.562289,0.02791565563909775,0.4242691868656985,ndtv.com
255,242,44301.0,40.0,1385.0,173.72941176470587,304.25063700146023,457722.0,40.0,23400.0,1891.4132231404958,4445.512033425002,7.000000000000001e-06,5.826557,0.0650826811023622,0.48050172325572366,0.0,10.033579000000001,0.06857294605809129,0.7075385264747199,msn.com
344,319,50172.0,40.0,1385.0,145.84883720930233,270.9595310414469,739647.0,40.0,19020.0,2318.64263322884,3862.9920106574264,7.000000000000001e-06,9.118170000000001,0.05637047813411083,0.5559432113677562,0.0,13.258532,0.060652918238993714,0.7680128331876251,cnn.com
715,647,124137.0,40.0,1874.0,173.61818181818182,313.1601078847034,543648.0,40.0,28970.0,840.2596599690881,2464.4670253119716,7.000000000000001e-06,7.175445000000001,0.02696714285714286,0.30624420430228505,1.0000000000000002e-06,11.552691000000001,0.029802065015479884,0.4756883683055687,ndtv.com
1443,1510,273218.0,40.0,7340.0,189.34026334026333,355.4416603003167,3307144.0,40.0,64280.0,2190.1615894039737,8011.067053956682,3e-06,1.6646390000000002,0.01349978294036061,0.09684619361836458,0.0,2.850133,0.012898748177601062,0.13126157716865935,foxnews.com
548,449,136592.0,40.0,6228.0,249.25547445255475,489.576674642377,508998.0,40.0,20480.0,1133.6258351893096,2755.5398717289863,5e-06,3.1239820000000003,0.03237182084095064,0.21806989982465624,0.0,6.545358,0.039518100446428575,0.4009161370158648,news18.com
1767,1614,467900.0,40.0,7340.0,264.79909451046973,497.0219236311021,1715778.0,40.0,42380.0,1063.0594795539034,2503.8165724697296,5e-06,2.43194,0.010609453567383919,0.09513454078738712,0.0,2.436534,0.011613767513949163,0.11800781285836659,nypost.com
2811,2664,851984.0,40.0,7340.0,303.0892920668801,517.0929625142279,2132579.0,40.0,17560.0,800.5176426426426,1940.4013905837485,6e-06,0.472239,0.006604612811387901,0.026085407176363738,0.0,0.9908830000000001,0.006967702215546377,0.036268780981321885,finance.yahoo.com
630,610,123160.0,40.0,4276.0,195.4920634920635,435.5943794069592,761515.0,40.0,29115.0,1248.3852459016393,3297.052157634093,0.0,3.95311,0.02837214467408585,0.23196462837634713,1.0000000000000002e-06,4.271517,0.02929851559934319,0.27270287848733193,cnbc.com
1851,1624,518790.0,40.0,7315.0,280.27552674230145,508.7588923355204,1672119.0,40.0,21940.0,1029.6299261083743,2686.670892737227,0.0,1.52143,0.009530625405405408,0.055003426839943796,0.0,2.005674,0.010862162045594578,0.0884748706455328,cnbc.com
632,636,196638.0,40.0,16071.0,311.13607594936707,1220.0287559271596,757068.0,40.0,30880.0,1190.3584905660377,3190.018374854924,5e-06,4.454701,0.026166776545166404,0.23290505048662422,0.0,7.168130000000001,0.025991294488188977,0.33795385916165915,indiatimes.com
515,526,186413.0,40.0,16071.0,361.96699029126216,1230.6136857906795,642056.0,40.0,29104.0,1220.638783269962,3176.721336870939,5e-06,7.730652,0.03763519260700389,0.3965128691108799,0.0,8.100523,0.036841051428571435,0.4927855402449574,indiatimes.com
502,436,113311.0,40.0,1385.0,225.71912350597609,388.24196983138177,464462.0,40.0,19020.0,1065.2798165137615,2607.720781304406,3e-06,4.829543,0.035472572854291416,0.29417544146016195,0.0,9.151161,0.0408433448275862,0.49783981087746243,express.co.uk
569,545,117940.0,40.0,4114.0,207.27592267135324,466.39949493270996,829411.0,40.0,35080.0,1521.8550458715597,4131.177584919445,1.0000000000000002e-06,3.8227140000000004,0.03431990492957746,0.26119753891388064,0.0,3.8239620000000003,0.03583039154411766,0.2912439084872526,cnbc.com
385,376,60510.0,40.0,1385.0,157.16883116883116,258.6624349919679,594434.0,40.0,34206.0,1580.9414893617022,4402.184946807744,4.000000000000001e-06,7.472818,0.048873729166666664,0.4723745224905797,1.0000000000000002e-06,16.152573,0.05003472533333335,0.8340948213618327,theguardian.com
1178,1109,215774.0,40.0,1520.0,183.169779286927,329.6243530765858,1337496.0,40.0,14520.0,1206.0378719567177,2560.660378569695,0.0,5.709144,0.016511809685641466,0.20036026928771003,1.0000000000000002e-06,5.709069,0.01753677436823105,0.2391291090046359,bbc.co.uk
303,281,49322.0,40.0,1385.0,162.77887788778878,283.8496721392701,319475.0,40.0,21940.0,1136.9217081850534,3167.4608421740027,2.0000000000000003e-06,7.587720000000001,0.059218592715231784,0.5348326484804827,1.0000000000000002e-06,15.356323000000001,0.06385742500000001,0.9178286782203384,cnn.com
1107,925,415049.0,40.0,7340.0,374.9313459801265,608.7520249100554,1095782.0,40.0,55520.0,1184.6291891891892,4005.7168667642422,1.0000000000000002e-06,2.503822,0.01711625587703436,0.12054459750297929,0.0,9.599222000000001,0.02048562987012987,0.33324235818760983,nytimes.com
1734,1586,444631.0,40.0,7340.0,256.41926182237603,489.6146607097391,1080326.0,40.0,14505.0,681.1639344262295,1642.957976306701,1.0000000000000002e-06,1.9830430000000001,0.010040156376226197,0.07842220738242747,0.0,2.1287920000000002,0.010975741955835961,0.09884663139937906,nypost.com
